-106.59,139.52,97.524
-107.25,142.4,99.225
-110.16,141.33,99.146
-109.03,141.85,101.33
-109.03,141.85,101.33
-105.54,142.85,106.02
-105.18,139.7,102.92
-103.76,136.35,102.19
-103.25,135.41,102.03
-103.47,135.83,102.01
-102.23,139.91,98.284
-102.71,135.5,98.723
-102.71,135.5,98.723
-102.71,135.5,98.723
-104.39,135.97,97.062
-105.67,134.87,97.089
-107.91,138.05,101.71
-108.45,135.62,100.93
-105.51,135.47,102.04
-103.66,136.52,99.796
-106.98,135.06,98.902
-107.05,132.45,101.92
-105.61,132.26,99.81
-107.9,130.82,101.94
-107.9,130.82,101.94
-107.9,130.82,101.94
-110.66,130.37,99.521
-110.47,128.98,101.42
-112.42,130.89,100.01
-109.91,130.06,99.988
-109.02,130.79,98.398
-111,129.45,100.57
-113.12,133.15,102.59
-112.66,135.77,101.47
-113.5,135.59,99.823
-116.24,134.03,100.98
-119.35,134.93,100.59
-119.03,137.69,96.79
-119.52,143.21,98.813
-113.96,144.96,96.846
-114.14,144.76,95.635
-112.25,144.39,95.292
-113.5,143.74,92.877
-113.5,143.74,92.877
-110.77,148.06,94.809
-108.82,148.86,90.633
-109.15,147.25,91.221
-109.46,144.67,91.407
-108.19,143.53,93.04
-107.85,138,92.49
-105.05,139.68,95.027
-107.13,136.87,97.08
-108.76,141.47,98.382
-106.46,139.25,99.219
-104.37,139.95,100.15
-102.97,141.9,96.573
-105.47,141.92,99.611
-107.63,143.56,100.76
-105.93,140.56,101.75
-108.78,140.4,103.82
-109.08,141.75,104.43
-109.55,143.69,101.88
-110.72,142.71,104.34
-108.46,143.29,102.35
-106.7,141.59,100.49
-109.26,143.01,99.229
-109.01,144.69,102.26
-110.16,142.79,101.54
-111.59,140.03,100.81
-111.59,140.03,100.81
-111.66,138.2,98.289
-112.04,141.58,95.178
-112.65,140.82,96.273
-110.73,138.01,95.808
-111.95,137.23,98.818
-111.95,137.23,98.818
-107.23,137.51,96.934
-107.74,138.67,96.713
-107.6,138.36,97.941
-104.73,139.04,98.994
-107.95,139.81,99.62
-105.11,141.38,97.816
-108.18,144.64,93.479
-107.23,144.72,94.411
-104.64,146.21,95.597
-101.45,144.51,93.378
-99.358,145.7,90.887
-100.8,145.42,91.096
-100.59,144.62,91.418
-99.882,143.51,90.234
-99.882,143.51,90.234
-99.882,143.51,90.234
-101.42,142.25,90.707
-100.88,140.66,91.367
-102.69,138.19,90.573
-105.5,138.48,93.218
-104.1,138.99,93.119
-102.79,140.3,94.705
-103.13,137.73,90.848
-107.73,136.75,90.24
-103.01,135.57,89.724
-104.23,133.94,88.785
-104.18,133.68,89.72
-102.81,133.02,89.873
-104.66,131.4,86.37
-108,132.54,87.932
-108.56,134.87,87.605
-111.64,138.93,87.652
-106.46,137.77,84.101
-103.48,135.04,83.29
-103.38,135.83,81.976
-103.5,132.45,83.203
-103.5,132.45,83.203
-105.2,135.03,85.692
-106.87,133.78,83.931
-106.2,134.9,86.506
-108.63,130.81,86.367
-107.56,129.6,86.458
-107.22,128.19,86.747
-100.02,129.79,85.214
-100.02,129.79,85.214
-99.198,131.87,86.584
-99.204,132.58,83.697
-101.58,133.69,89.456
-100.07,132.73,89.477
-100.07,132.73,89.477
-101.12,132.66,86.723
-101.12,132.66,86.723
-103.58,132.56,87.951
-105.52,134.83,86.013
-103.5,132.33,89.321
-105.47,133.55,88.28
-106.03,134.05,87.116
-105.23,134.67,90.796
-103.79,136.4,93.603
-103.79,136.4,93.603
-103.74,138.37,95.419
-104.44,138.29,98.054
-104.58,139.43,96.206
-103.93,138.99,94.819
-103.26,143.15,91.201
-101.74,143.46,89.599
-101.24,142.49,88.831
-96.578,144.53,84.113
-99.568,143.84,87.32
-99.57,144.12,87.112
-98.057,142.12,88.538
-102.98,142.47,92.762
-101.16,145.05,93.547
-102.16,144.39,92.201
-100.36,143.65,92.632
-100.36,143.65,92.632
-98.681,142.67,91.051
-98.681,142.67,91.051
-100.3,143.23,90.349
-100.69,140.31,91.117
-100.78,140.65,91.128
-101.33,138.55,88.057
-102.87,138.36,89.147
-103.41,137.18,89.711
-105.77,139.39,86.637
-105.77,139.39,86.637
-102.55,142.53,89.427
-101.29,143.09,91.545
-102.14,142.02,92.316
-101.49,143.64,93.853
-102.49,143.73,91.758
-100.7,146.26,94.261
-100.12,145.96,89.277
-99.951,145.58,87.43
-103.58,141.39,87.916
-104.67,139.94,90.537
-102.76,142.77,87.239
-105.73,142.83,87.796
-105.07,145.29,87.707
-106.97,144.21,87.032
-104.02,140.44,85.722
-105.33,142.05,86.231
-105.33,142.05,86.231
-107.97,145.36,86.637
-110.56,143.84,88.411
-110.13,141.3,88.182
-107.71,141.52,88.832
-107.71,141.52,88.832
-109.68,142.25,92.883
-107.16,144.79,94.641
-105.67,146.28,92.23
-109.21,147.3,90.575
-102.96,146.05,89.467
-105.05,146.01,88.014
-106.97,140.39,89.385
-104.88,140.94,90.268
-103.43,141,88.647
-101.55,143.8,87.635
-101.51,144.11,87.794
-103.5,141.86,89.22
-100.9,140.08,88.383
-105.63,138.77,93.553
-102.07,135.55,96.335
-103.18,133.61,98.395
-106.45,135.01,99.77
-108.02,135.76,95.732
-109,136.38,99.751
-104.52,137.84,101.57
-105.61,136.54,101.27
-104.39,134.84,99.372
-106.92,136.07,104.62
-104.47,134.42,109.41
-104.15,133.42,106.61
-102.56,138.15,106.98
-104.39,139.71,106.96
-104.39,139.71,106.96
-104.73,141.81,107.82
-103.22,140.51,109.11
-103.24,138.95,106.84
-103.26,137.87,105.19
-101.68,136.55,106
-99.309,139.39,105.52
-97.979,141.51,106.91
-96.549,137.31,104.01
-97.335,141.45,105.03
-95.109,142.3,108.29
-93.485,140.31,104.05
-95.259,140.36,106.75
-98.726,138.86,107.55
-99.872,134.96,106.16
-99.61,136.34,105.32
-99.61,136.34,105.32
-99.535,137.76,101.64
-99.426,135.73,102.02
-102.08,135.02,102.34
-102.17,135.35,102.16
-101,135.91,98.593
-102.81,134.49,97.993
-101.67,133.55,99.265
-97.799,133.03,99.215
-98.416,137.37,99.522
-98.44,134.71,100.03
-102.71,136.06,101.37
-99.453,134.95,101.96
-96.785,133.55,100.66
-96.785,133.55,100.66
-96.376,134.42,99.607
-96.819,136.06,97.974
-98.151,136.09,98.076
-96.483,137.12,99.122
-98.852,135.99,101.64
-98.125,133.26,101.47
-95.948,130.81,100.93
-97.952,133.48,101.95
-94.864,133.64,100.71
-99.156,134.71,100.78
-97.594,133.27,100.2
-96.767,133.96,99.016
-97.142,133.53,96.241
-98.478,134.13,96.395
-95.726,134.83,93.406
-95.236,133.42,95.265
-94.234,132.47,95.335
-95.831,134.21,97.743
-95.831,134.21,97.743
-97.386,132.2,95.921
-97.386,132.2,95.921
-98.101,130.88,95.027
-98.101,130.88,95.027
-98.101,130.88,95.027
-98.247,131.57,94.533
-101.54,135.46,91.678
-97.929,135.36,88.987
-96.139,135.33,91.781
-98.965,132.8,90.244
-97.951,131.02,89.164
-97.837,131.23,89.448
-98.541,130.28,89.546
-98.219,131.93,90.769
-99.729,129.13,92.395
-101.21,130.54,92.113
-100.05,132.5,92.436
-101.16,132.35,94.453
-100.29,134.5,92.965
-99.757,134.27,94.739
-99.757,134.27,94.739
-104.04,131.08,94.386
-105.7,132.83,97.082
-101.61,129.97,99.425
-100.8,132.91,100.8
-100.77,132.75,101.41
-102.38,130.38,97.119
-102.2,133.31,96.21
-104.43,135.97,99.424
-105.26,138.4,97.593
-104.12,138.54,93.147
-106.16,139.48,92.335
-108.33,137.42,91.148
-109.32,134.56,92.111
-104.84,133.17,91.264
-102.54,132.56,93.376
-103.26,132.32,96.857
-103.85,133.37,93.314
-103.85,133.37,93.314
-102.67,134.73,96.651
-100.56,137.08,101.1
-99.596,137.2,101.55
-98.633,136.94,102.92
-96.948,134.76,99.993
-99.41,133.06,96.969
-99.176,130.39,93.024
-99.206,131.92,91.307
-99.521,133.72,92.737
-101.52,133.99,88.473
-107.34,131.6,89.285
-107.89,130.2,90.836
-103.97,131.89,90.296
-102.12,131.67,92.144
-105.86,133.11,94.04
-108.18,133.53,94.302
-110.13,135.07,96.073
-109.26,133.09,94.583
-109.6,133.27,95.781
-109.77,133.53,93.468
-106.8,132.99,92.924
-106.53,132.71,95.939
-109.49,134.78,95.345
-109.97,134.62,97.922
-111.14,138.76,98.109
-108.45,141.42,99.498
-106.83,139.56,100.5
-108.47,138.75,96.812
-105.26,140.22,97.025
-105.51,138.89,99.725
-105.88,138.2,95.988
-105.88,138.2,95.988
-104.52,138.09,96.131
-105.35,139.29,97.281
-104.52,139.79,98.842
-104.59,140.69,97.975
-105.83,140.98,95.822
-104.78,142.28,94.323
-103.62,142.39,95.77
-103.26,143.68,93.699
-105.28,142.88,90.883
-102.07,144.63,88.242
-102.56,142.8,87.252
-102.89,143.55,87.107
-102.89,143.55,87.107
-101.36,143.81,87.108
-101.36,143.81,87.108
-102.38,143.07,86.223
-102.72,146.26,83.38
-103.26,148.51,82.613
-105.42,146.19,84.259
-104.23,144.59,85.692
-103.78,144.81,81.352
-102.79,141.85,82.039
-103.06,143.55,82.416
-101.32,140.84,82.954
-98.346,140.39,83.184
-96.738,139.73,83.158
-96.738,139.73,83.158
-98.801,140.42,82.319
-98.801,140.42,82.319
-98.801,140.42,82.319
-98.801,140.42,82.319
-96.612,138.57,84.668
-96.949,135.57,86.941
-92.183,137.38,86.483
-94.07,135.4,87.697
-95.646,135.6,89.451
-98.149,134.09,89.266
-96.226,134.08,88.894
-96.226,134.08,88.894
-95.845,139.05,88.851
-95.845,139.05,88.851
-98.183,141.01,89.047
-98.8,139.07,92.54
-98.494,138.72,92.288
-96.694,141.72,90.374
-98.458,142.16,92.989
-95.771,141.49,90.595
-95.771,141.49,90.595
-96.054,141.52,91.094
-95.259,139.72,87.725
-95.259,139.72,87.725
-95.259,139.72,87.725
-95.493,138.69,86.368
-98.417,136.06,86.631
-98.59,134.9,87.835
-98.695,135.74,88.037
-99.122,137.38,88.408
-99.122,137.38,88.408
-102.72,134.86,88.365
-100.55,134.23,86.028
-101.42,137.35,85.884
-101.83,141.58,83.585
-104.02,139.54,80.304
-104.63,138.6,82.511
-103.34,138.71,83.715
-104.77,138.47,82.361
-104.17,139.02,86.333
-104.17,139.02,86.333
-104.01,140.37,86.878
-102.58,139.29,86.112
-100.87,139.82,83.287
-100.47,144.03,85.554
-98.912,140.61,85.416
-100.07,143.81,84.675
-101.45,147.26,83.647
-97.628,147.55,82.035
-97.628,147.55,82.035
-100.54,150.98,81.215
-99.278,150.19,80.643
-99.278,150.19,80.643
-101.43,147.37,82.112
-101.43,147.37,82.112
-104.74,150.11,84.572
-104.74,150.11,84.572
-101.27,149.35,85.827
-101.27,149.35,85.827
-101.27,149.35,85.827
-102.52,147.86,87.577
-104.69,146.35,88.288
-104.69,146.35,88.288
-104.69,146.35,88.288
-104.82,144.3,86.325
-105.13,144.77,88.917
-108.31,142.75,88.787
-104.35,142.52,90.205
-105.86,141.11,90.293
-108.43,140.24,88.514
-106.11,140.35,89.523
-108.96,140.1,88.735
-109.82,141.61,90.18
-108.94,145.06,94.321
-107.44,146.4,94.207
-114.75,149.48,92.859
-111.79,149.57,89.916
-108.72,149.66,89.621
-109.58,148.59,88.174
-105.61,148.91,86.881
-107.1,149.11,89.159
-108.49,151.34,91.581
-104.16,150.41,88.292
-100.96,150.93,88.441
-100.96,150.93,88.441
-100.81,147.9,87.906
-100.81,147.9,87.906
-100.81,147.9,87.906
-100.81,147.9,87.906
-100.86,146.19,89.124
-100.86,146.19,89.124
-104.74,148.4,89.378
-103.67,145.93,94.819
-103.67,145.93,94.819
-100.56,143.28,94.361
-104.84,141.6,96.974
-104.84,141.6,96.974
-104.84,141.6,96.974
-102.61,140.37,95.855
-103.93,141.22,92.726
-105.55,140.5,92.243
-103.5,140.75,92.375
-103.5,140.75,92.375
-101.25,140.19,88.081
-100.01,138.76,88.181
-100.01,138.76,88.181
-98.433,140.5,89.815
-99.413,141.4,89.198
-99.413,141.4,89.198
-99.471,137.92,92.629
-100.59,134.86,95.216
-103.85,135,96.671
-103.05,136.07,97.834
-102.32,137.55,99.598
-102.02,134.12,97.793
-100.52,134.87,95.827
-100.52,134.87,95.827
-102.81,137.97,95.553
-105.23,142.13,93.213
-106.18,141.4,89.304
-104.86,143.86,91.951
-105.43,139.61,92.864
-104.06,140.37,94.78
-104.84,144.35,94.957
-102.17,143.8,97.786
-101.12,143.68,96.68
-103.36,145.56,95.161
-104.68,148.39,94.771
-106.99,145.94,93.339
-106.64,145.42,91.264
-104.86,143.96,92.091
-103.63,144.71,92.5
-104.02,141.41,94.809
-104.68,144.57,93.391
-103.18,143.42,93.607
-103.18,143.42,93.607
-98.296,142.68,94.087
-98.143,140.4,96.401
-102.31,140.46,93.712
-99.751,140.19,93.302
-96.058,138.18,92.779
-97.078,136.84,89.954
-101.72,137.3,89.314
-101.72,137.3,89.314
-101.72,137.3,89.314
-100.87,137.85,87.769
-100.87,137.85,87.769
-102.24,134.87,91.285
-102.24,134.87,91.285
-104.13,136.95,90.105
-103.5,136.28,88.071
-104.69,132.13,90.036
-104.69,132.13,90.036
-105.17,133.05,88.02
-103.55,133.93,91.666
-105.4,137,92.345
-112.48,139.75,94.957
-112.48,139.75,94.957
-113.21,138.27,97.59
-110.77,137.89,97.408
-109.15,138.97,97.143
-110.23,137.88,95.328
-111.15,138.21,95.013
-109.69,140.27,92.828
-110.88,142.4,92.099
-110.88,142.4,92.099
-114.51,145.29,93.428
-115.34,142.69,90.891
-111.94,141.9,94.144
-113.34,141.93,93.452
-114.31,142.76,94.725
-115.13,139.84,94.511
-115.17,139.76,94.835
-116.38,138.25,94.813
-116.38,138.25,94.813
-115.38,136.25,93.399
-116.49,134.17,93.981
-112.46,134.41,96.352
-112.46,134.41,96.352
-112.27,131.24,93.951
-113.62,129.95,94.021
-114.1,130.2,93.302
-109.78,130.79,93.132
-109.12,130.8,96.061
-111.44,131.14,96.218
-112.75,134.97,97.317
-116.24,136.45,98.414
-113.63,136.76,97.409
-113.63,136.76,97.409
-113.43,135.01,97.76
-109.43,132.35,97.989
-111.7,130.71,95.812
-108.9,133.23,96.343
-111.51,134.38,99.161
-110.73,134.02,99.715
-109.07,134.32,103.72
-111.67,133.73,99.448
-110.63,136.48,100.69
-110.64,136.76,96.471
-110.64,136.76,96.471
-108.03,139.99,100.7
-105.12,137.39,100.47
-108.22,139.39,101.32
-108.95,137.98,100.1
-107.31,137.41,103.93
-109.71,136.11,100.37
-109.71,136.11,100.37
-108.39,139.72,98.965
-106.39,141.95,97.888
-104.98,144.23,98.393
-100.34,144.2,97.726
-100.19,143.46,93.613
-100.19,143.46,93.613
-104.72,140.52,95.423
-99.025,141.33,96.293
-100.74,140.72,95.115
-102.49,141.24,95.766
-103.23,140.99,97.223
-103.23,140.99,97.223
-102.4,144.06,95.419
-102.96,140.89,96.351
-101.46,140.02,98.966
-101.46,140.02,98.966
-100.75,139.91,99.783
-97.929,139.84,98.407
-100.58,140.54,99.522
-98.446,143.92,95.619
-98.848,145.71,94.95
-99.88,145.68,97.329
-103.18,146.53,95.091
-106.45,147.11,97.062
-103.54,143.29,96.442
-103.12,141.23,95.793
-105.05,142.25,97.326
-103.65,142.8,96.466
-102.05,144.29,95.913
-103.96,141.33,95.844
-103.96,141.33,95.844
-105.16,143.4,97.23
-105.25,145.43,96.014
-103.63,144.57,97.812
-104.86,144.45,97.961
-105.89,143.04,98.218
-106.22,146.95,94.233
-106.68,144.9,95.948
-108.76,145,96
-108.76,145,96
-108.76,145,96
-106.31,144.67,95.567
-106.77,143.96,97.139
-103.63,143.19,96.796
-102.04,141.35,98.708
-102.94,142.97,97.623
-102.63,143.3,98.536
-102.8,144.69,98.026
-103.1,140.95,101.35
-103.1,140.95,101.35
-100.66,141.42,100.67
-100.23,142.76,98.332
-98.945,145.09,97.968
-98.297,147.68,99.88
-98.297,147.68,99.88
-100.31,145.68,97.739
-100.02,148.49,94.924
-101.54,147.3,94.362
-101.76,148.04,92.902
-101.76,148.04,92.902
-102.95,148.37,93.871
-97.87,148.09,96.189
-96.405,144.27,94.845
-96.87,142.93,93.221
-97.334,145.79,93.883
-96.984,147.78,94.257
-98.259,145.05,94.105
-100.09,146.32,94.868
-98.572,146.27,96.13
-95.965,144.38,97.147
-97.51,142.1,92.441
-96.508,144.42,91.779
-96.508,144.42,91.779
-98.075,144.91,92.991
-99.479,144.25,94.091
-101.96,140.69,93.298
-97.598,143.9,92.852
-96.109,140.61,93.829
-96.059,139.65,94.691
-96.387,141.15,95.924
-96.103,140.45,95.875
-96.103,140.45,95.875
-97.412,137.8,96.333
-96.352,138,97.503
-96.904,140.68,96.367
-97.163,142.7,94.271
-95.933,139.48,92.1
-99.009,140.95,89.486
-98.318,142.08,91.026
-96.837,142.8,93.898
-96.609,139.38,93.576
-98.43,140.15,93.739
-97.864,139.47,95.6
-103.26,141.42,92.647
-106.44,142.15,92.043
-106.44,142.15,92.043
-110,143.19,91.2
-107.94,146.71,90.414
-108.72,146.32,91.524
-111.42,145.98,89.855
-111.11,146.96,91.09
-113.32,147.28,94.005
-113.23,149.71,93.601
-111.93,150.14,94.003
-111.93,150.14,94.003
-110.26,149.44,94.856
-110.84,147.03,95.064
-114.71,146.74,90.119
-112.7,145.48,87.673
-112.34,146.99,91.209
-111.18,144.65,90.4
-111.18,144.65,90.4
-111.16,150.41,90.643
-113.58,153.01,90.638
-113.58,153.01,90.638
-111.99,152.61,92.87
-112.82,153.35,91.537
-112.82,153.35,91.537
-112.82,153.35,91.537
-112.14,151.79,94.969
-110.78,153.85,96.807
-111.17,154.29,93.665
-110.54,155.78,90.109
-106.9,153.27,88.638
-107.28,151.45,89.365
-106.06,147.89,89.966
-106.06,147.89,89.966
-101.76,143.9,90.594
-101.99,146.2,89.369
-99.498,145.66,90.151
-99.132,146.45,88.295
-102.54,144.75,87.882
-103.42,146.26,91.652
-99.002,145.44,91.495
-96.048,146.31,89.118
-96.893,144.33,88.358
-98.656,150.1,87.651
-95.527,150.01,88.778
-93.722,152.09,90.026
-93.423,152.89,93.484
-91.187,153.92,93.532
-89.613,151.49,92.754
-91.645,149.95,92.605
-90.906,151.51,91.6
-89.925,148.78,92.276
-86.939,147.78,91.336
-86.437,148.86,94.683
-86.437,148.86,94.683
-84.526,148.58,94.05
-85.173,148.81,95.007
-85.479,149.09,95.665
-82.616,146.94,95.698
-87.945,147.68,96.736
-83.51,144.97,94.52
-87.492,144.99,95.634
-87.557,142.56,98.878
-88.14,142.78,97.232
-90.035,142.52,96.875
-92.09,142.27,95.186
-91.139,140.6,95.472
-94.249,138.23,97.039
-93.571,136.5,97.834
-92.553,138.15,97.707
-93.467,137.33,99.623
-95.406,139.27,99.579
-95.307,142.14,101.76
-97.653,140.7,101.63
-95.976,138.75,100.62
-97.394,139.43,99.171
-96.053,140.06,99.455
-95.82,140.49,101.33
-93.757,137.25,103.17
-93.757,137.25,103.17
-93.87,140.55,102.11
-94.642,141.52,101.27
-94.138,140.03,100.88
-95.803,139.66,98.695
-95.803,139.66,98.695
-96.684,141.27,98.028
-96.684,141.27,98.028
-95.422,138.52,100.43
-95.164,138.99,101.45
-92.533,138.3,103.66
-95.376,137.64,102.52
-95.106,136.08,102.06
-98.468,134.34,101.67
-102.88,135.35,104.62
-103.71,136.18,103.4
-102.88,137.04,102.07
-102.94,137.25,103.45
-102.29,135.36,101.52
-104.15,136.87,100.9
-102.77,137.93,99.881
-101.17,135.94,98.809
-101.17,135.94,98.809
-99.309,137.32,100.87
-102.3,139.07,102.65
-98.613,133.6,103.82
-100.65,135.2,100.03
-101.95,134.96,98.102
-101.95,134.96,98.102
-103.08,134.75,97.325
-106.98,137.85,96.518
-106.97,136.64,94.781
-108.36,135.48,93.606
-109.64,131.21,92.656
-109.64,131.21,92.656
-110.95,134.49,92.692
-110.24,137.58,93.069
-110.2,137.62,93.66
-108.4,138.99,91.66
-107.58,138.85,90.39
-106.68,142.23,91.941
-109.03,144.83,90.301
-110.46,143.26,90.547
-110.46,143.26,90.547
-110.46,143.26,90.547
-111,140.76,92.199
-112.26,143.15,94.026
-112.26,143.15,94.026
-112.07,142.11,95.822
-111.54,139.74,99.843
-110.34,137.77,101.56
-107.25,136.46,104.48
-110.98,134.41,105.42
-110.85,136.93,105.43
-112.02,134.44,104.12
-111.26,135.08,102.77
-110.82,134.62,100.78
-112.09,133.24,100.3
-114.81,133.48,98.16
-114.68,134.21,96.647
-112.9,138.75,96.92
-115.27,138.9,93.874
-113.62,135.1,95.181
-113.62,135.1,95.181
-112.05,135.68,100.16
-112.92,139.78,100.17
-109.75,133.99,102.56
-113.29,134.9,103.09
-113.29,134.9,103.09
-112.2,131.55,103.36
-114.36,131.02,105.21
-115.15,132.85,107.5
-120.14,135.03,106.52
-115.16,134.73,107.12
-116.55,134.91,108.43
-120.96,134.12,108.86
-122.93,131.94,110.05
-121.27,132.66,109.16
-121.27,132.66,109.16
-121.72,132.63,108.45
-121.03,137.94,109.09
-120.78,138.86,108.66
-122.39,140.13,107.42
-122.39,140.13,107.42
-122.39,140.13,107.42
-123.71,140.47,106.67
-120.75,140.37,104.53
-118.95,142.64,104.58
-122.85,145.05,105.33
-119.88,143.28,106.51
-119.88,143.28,106.51
-118.22,142.65,106.22
-119.41,141.73,103.14
-117.24,140.02,102.41
-118.6,140.99,102.59
-119.05,140.69,100.63
-120.02,141.02,99.351
-121.54,138.84,101.75
-120.08,137.08,97.427
-121.29,137.46,96.266
-121.78,136.77,98.812
-123.82,135.89,98.874
-124.31,134.26,96.556
-124.23,132.95,94.745
-122.22,138.75,95.033
-118.84,137.86,98.099
-119.62,136.68,96.08
-116.35,134.9,96.605
-115.73,134.87,98.151
-114.24,133.91,97.552
-117.94,134.1,95.625
-117.94,134.1,95.625
-116.26,134.16,97.473
-116.26,134.16,97.473
-110.54,135.52,97.867
-107.82,138.47,97.137
-104.8,139.49,98.733
-105.9,139.7,94.196
-108.11,141.3,93.541
-107.53,141.56,93.235
-106.77,144.34,94.09
-108.09,141.2,91.395
-106.98,139.94,91.92
-105.45,139.17,94.285
-107.06,139.78,97.578
-105.51,139.16,99.443
-105.78,141.46,98.336
-107.9,141.49,98.442
-109.16,142.9,100.79
-109.55,142.99,101.44
-109.27,144.79,102.35
-109.27,144.79,102.35
-105.31,143.06,101.64
-103.91,141.14,99.81
-102.62,140.24,96.889
-101.79,139.67,97.3
-100.31,139.35,98.248
-104.12,138.94,101.46
-101.08,138.5,102.64
-104.75,136.52,102.16
-106.3,136.14,101.92
-106.7,134.36,100.73
-109.95,139.25,103.6
-111.8,139.6,104.28
-114.05,142.28,106.08
-114.08,141.44,104.19
-114.08,141.44,104.19
-117.41,141.5,102.28
-113.26,139.87,98.78
-110.86,139.46,98.173
-109.3,138.57,96.64
-109.94,138.48,94.201
-109.94,138.48,94.201
-111.99,136.61,89.451
-112.2,137.6,91.888
-113.46,136.94,90.03
-112.17,138.18,89.103
-114.12,141.5,94.405
-116.47,141.29,97.434
-113.93,140.24,98.103
-113.02,139.31,97.292
-113.19,138.68,98.698
-113,136.47,100.95
-113.62,141.45,103.83
-112.9,139.85,106.4
-112.22,140.54,104.24
-111.21,139.81,107.61
-111.21,139.81,107.61
-109.64,140.25,104.76
